order_id,products
2677691,14466 20738 24852 8518 20842 27086 47626 45645 27344 47866 11182 44008 35951 21616 42265 48415 5450 5456 21903 1463 11777 13870 40709 30489 16262 32740 26604
2946218,36127 42425 21709 13176 3957
400128,47626 17027 37003 34448 4812 42244 31504 24852 30489 25371 22825 29487 46906 8518 5450 44389 16797
1157350,38028 24852 4658 34358 15937 34243 8424 44142 5876
462970,29315 45190 40348 23341 21553 37849 29921 12916 31102
1242411,24852
1997730,13176
193295,24964 20367 30610 22935 42265 27845 11371 26604
700510,27845 6184 46931 13176 32478
373459,21903 38689 30024 25949 8424 48628
2439334,39427 28071 40268 33198 36216
3206712,7948 24852 22849 16083 30442
1828467,38656 16262 21903 40354 29095 9387 24749 48299 432 9009 14901 19511 38456 34362 36411 4920 15424 21573 17224 5322 37067 13517 27344 4306 1368 44129 28261 36076 15214 33647 7156 10105 3836 43645
1476945,43352 21573 35184 19348 6615
2562967,35221 18205 46393 25931 7035
2144414,36866 33318 9623 25466 27582
2981573,16768 28299 43789 47145 29487 35042 10365
2853984,40706 19660 21903 22328 11123 30776 46906
1179700,26209 33198
992179,8803 13575 7862
2636421,4634 1463 36929 12362 45645 20307 39276 26604 26223
1845910,11143 21903 35221 22935 12324 26165 39928 36157 31555 45007 11090 49235 23765 8277 35921 17872 33120 21872 5876 13176 46969 22395
785193,30407
487378,31277 8859 48848 13176
2705034,24852 22935 38689 34243 27845 18531 13176
716663,37687 46906 5068
2777936,11777 8580 47626 24973 21903 6046 25513 4920 25146 33731 41290 27086 18531 32747 44910 42736
3357985,24852 28842 10032 7881 23909 13176
2357957,20995 44371
1835860,38050 48645 13176 7676
2011040,32655 45596 10070 42333 30571 15981 13176
1383964,41400 21903 31759 19348
327897,45066 2086 33929 21709 22227 34050 10008 27966 13176 43963 4549 45007
3375260,47626 18523 26209 39529 22124 21137 26790 41665 39108 24852 25890 35628 42803 8555 10125 22963 24499 44479 17872 5077 31717
1357926,49235 35942 43967 35782
1652622,45190 19734 2717 22559 29487
2783939,47626 7185 13076 5785 14233 34969 16290 15906 44071 33198 16185 36929 16589 27086 32981 29270 48857 47209 28918
3237413,5134
2081058,24852 15902 6473 36186 20463
3362270,19987 45977 38553 40348 39844 14761 30506 41565 32099 26604 23410 3696 39032 7930 18814
892752,27845 37067
2448869,7688 36011 41844 13176 10132 12258
2742786,24838 16185
223133,40199 13575 33059 6184 47402 37710 32478 40939 26348 36472
2104069,17545 35221 5077
763772,15424 22617 5782 37742
1972917,37646 21137 10655 44580 38310 47025 39475 4796 27966 31553 8518 45007 38739 26209 5479 8174 13176
2841394,37385 34358 30776 26209 26242 31378 48309 41665 28985 27966 31553 12099 8518 44359 13660 4462 16249 34688 36256 19894 45007 27104 31717
1316969,42719
1680552,21137 47766 14947 1511 19057 33527 13176 46206
358982,21903 37158 27744 31720 16759
1683354,34358 35951 13176 21903
3321218,34050 31263 6187 27086 20345
369473,8707 33819 28204 28733 38996 1117 4269 36551 43223 22754 8424 31981 25844 44799 41741 23313 24852 14146 6046
2318767,39680 22610
2596482,35951 23304 24852 4920 28985 21903
1032695,28745 46667 47766 5785 22224 46802 32467 45842 18234 27966 8518 16759 27521 24964 21405 36772 11712 34243 41950
2307566,22035 23622 49236 47734 35998 27845 7948 300 6962 43891 21903 45535 5602
1410287,30489 6375 18926 40571
816405,8277 24184 24852 4920 329 17795
1087395,47766 41290 24703
168222,47626 45066 12324 2091 25146 49235 8277 44632 35469 21137 43712 6348 42244 31506 8490 43352 13176 24964 29668 34281
1485427,21137 27845 5479 13720 31717
1684839,40706 8022 5876
388109,15906 22829 6871 10585
2751856,8277 20084 35958 12545 13176
3367189,46822 19343
278520,44292 24838 35221 30489 19660 49621 36695 44632 19678 19816 35946 35951 11512 17915
2201308,47626 19443 21108
347259,36865 4605 17794 24964 39560 43662 21903 34969 12206 432 28465 13263 34034
565203,47626 28985 35221
1619212,19348 44375 14947 12916
792465,1553 26209 28278 24184 19068 28842 8424 44310 44910 43888 5020 43504
1640364,34949 10385 40723 21137 18465 12341 26940 27966 20034 10831 45007 43352 1244 41950 7010 39275 31343 13176 16759
2212148,25890
2843703,24852 22260
1288206,21137 6104 47209 35951 13176
2711055,24852 10132 40852 29616
160721,16300 44987 34282 35951
2311786,40723 26410 10749 6344 25931 23765 40174 2295
1853509,21137
768420,21137 329 1890 43504 23025 16885 13176
1158139,6184 5258 45051
2312737,24852 14947 13176
1949445,38028 10032 44085 41148 22882 28157 37374 42495
1140498,196 39657 9358 35470
568469,47626 45066 21137 47766 24852 22825 4920 21903
251673,38656 28289 24852 49191 37935 10296 28745 44632 13176 34428 10749
1385048,23734 19546 26209 23288
3062128,21646 30635 9405 24125 30795 7260 13176
1240650,10017 28550 27086 9839 42736 22959 432
703641,32650 42437
294234,44008
1121424,9270 48957 29506 30820 6646
163390,34688 26768 30489 2092 41541 12023
1794312,45066 14218 36127 12464
2594273,24964 21903 24852 47766 23191 27086 33120
2407396,22025 3599 13870 43122 21137 7854 10467 19173 29447 37646 38192 310 28985 42828 34668 36724 13176 40852 28597 1463 3020 5077 5114 4605
3095638,11520 14466 27521 7948 3599 47119 27156 32163 35628 11824 30901 17600 40388 5194 44491 24010 4813 36685 6615 27104 21344 44389 48486 7781 35306 46069 13176 11005
2527330,34385
1180171,11777 24964 35851 21137 47766 40604 10528 22963 32566 4809 17872 33754 5876 37754
180396,47626 47388 24535 34658 47209
930881,6656 27730 44632 21616 31869 30850 47792 9507 5450 7503 13176 32655 45013 31720
1953660,5785
888513,11266 47504 31651 6184 15541 41400 37710 35561 11759
2286559,28842
217191,35914 46674 30183 11380
3143692,389 21137 21267 20632 42139 36127 20383 25890 14633 33198 20015 4920 4799 31040 329 42701 41177 31717 33401
2225883,20995 17948 10831 8277 11865 47209 43122 651 9955 27888 20734 28420 43789 6962 12597 25919 3957 13176 46990 34197 22935 18918 48620 8174 27122 39928
2056524,34969 5450 16972 45007 48890 26209 41584 4605
2394034,42768 18027
2013948,45066 26209 47209 35951 48284 16589 48885 25890 45007 4605
2463495,17313 12341 17207 33081 30827 39534 38768
608084,7693 43094 21150 3765
1945129,35144 12658 43378 32277 37173 30489 27325
986120,37646 24852 3957
2417610,2063 9597 41771 12206 5688 39993 45007 34396
141594,18432 48527 24852 18460 34466 28465 40376 30776 14913 28226 20807 33735 48205 42829 13263 7780 33129 39032
753041,24852 9387
3304245,26369 29615 24852
1681709,11777 26165 8277 23650 25718 23685 21137 5785 34969 30391 19660 24852 5450 46979 21903 35221 16797 30639 43961 27086 38383
1982684,46979 47626 21903 42768 43295 22825 26800 27966 13646 45007 8277 42585 24035
1994969,40852 46635 28204 33198 36144 30391 42425 39993 42564 34127 24275 39275
2207531,49235
297514,35321
176786,44632
1965829,32714 39281
501772,21868
320212,47119 34199 23716 22963 29112 20670 5699 9036 5969 22227 35958 36735
3372415,29345 13176 24004 24041
2547026,15404 23687 28842 32737
1524811,43504 43476
3135976,15200 12899 4620 35886 21903 4920 43352 33147
762104,45603 13885
2542628,6410 30285
1747090,1408 40706 24852 41787 1244 13176 10749
3280496,27845 43352 8571
2851657,24964 24838 47626 21903 24852 47766 4920
703502,33198
2388703,41889 18987
731933,2086 21137
3330831,36865 45066 19982 43662 49424 24852 19348 47766 23 6291 48679 30011 26301 34497 31555 11090 46676 24799 228 8309
797474,38768 32478
2459192,45190 40332 1940 1194 941 47169 36431 23909 47209
1048631,12341 31805 30827 13176
43464,14947 15902 36127
145531,19846 33716 7229 36316 47977
825064,44683 37646 24852 47766 2361 1090 10724 31717 46321
2926747,16396 48679 21038 47209 9839 19057 43122 10385 31915 41665 6873 19678 5876 260 37646 38159 40723 22825 28985 9534 27966 34126 36695 27999 19820 13176 21903 41950 31717 8174 39928
2735616,20995 10761 49235 21616 24852 8518 43352 24964 16797 1511 9210
1942094,11777 17794 24964 45066 21903 24852 5373 40604 21405 25890 30391 16185 36550 5450 19019 27344 46676 49628 29662 26209 35939 27104 31717 16616 33768 44910 39408 4210 23165 36606
235585,27156 49175 21019 28204 12341 19006 2663 24184 34969 26283 39619 36076 34034 25340 26369 16145 43295 3896 7021 44910 890 21376 21903 8087 6046 43961 48628
1393353,21386 5646 27156 16291 2086 11448 19660 45900 5212 31477
1333371,46149 43739
45139,5535 33198 29487 43961 12384 26209
1665646,287 33198 31683 21709 39527
3362393,10504 33548 2977 5923 9252 32566 25544 32851 17753 30170 8424
2302824,30233 20178 44910 41950
2390256,45570 2078 2086 21137 40174
670439,24082 49235 19057 21137 22220 12029 34584 39275 2452 40852 24489 32747
3385882,24852 26914 6948 28849 26558 8021 18523
1159286,14853 21019 2078 35951 36488 9444 37646 13080 14633 17794 12756 31717
355609,24852 33484
1005585,11782 49683 20542 47209 44142 9839 21616 21137 42659 33957 47885 24852 24363 29487 25931 32139 16291 34217 2985 39349
1981984,17794 21903 21137 33198 26800 19006 46654 41665 19677 48230 47209 13176 28156 40063
1280821,47626 31766 27690 49235 8277 47209 10385 25753 2770 7916 28928 24852 22825 9515 27966 46979 14218 21938 34243 40396
2069283,21903 10385 28985 34243 44359 47209 21872
1076901,23044 45066 39947 30252 13870 21137 47766 42342 3957 13176 42450 29672
1738602,38533 37145 3229 11821 35762 25691 32360 30958
3033991,45066 47626 26177 21137 47766 28849 20738 24852 42265 38689 25890 29987 46906 12614 4942 1364 20842 21903 2452
3308142,21386 32293 36775 19634 46916 10343 6760 13807 40824
365221,21516 37919 4149 31805 39108 23876 35652 26317 32079 43352 32478 11885 13176
1005301,11520 43086 25466
2167205,21573
2160819,25890 26317 33198 32079 22362
339798,40268 34126
2254861,13176
1345462,17948 8736 49235 44632 14947 19057 37029 12456 2228 30391 44741 5876 2298 24841 7948 42265 13598 3884 27966 17224 13176 34197 21973 47590 3583
2889908,47626 37646 47766 22935 48679 43961 16083 23909 8424 13176
2065155,10246 17948 17949 48679 12341 44632 21616 47766 2732 30391 16589 3793 49374 24810 5876 27966 5479 13176 24964 21903 22935 27086 45007
526604,24852 47766 25890 23734 34243 45167 4605
3079611,20995 16283 16797 6184 21288 25133 12341 43352 11365 19691 31985 39922 4724 13176 8953 8571
1481444,47766 11520 41220 24852
2076445,19981 30737 16411 34883 36449 1788 47931 13643 40338 41373 48552 3511 32747
239856,22788 24852 432 15424 11461 38256
2300936,33041 36758 41373 13866 1330 45622 28599 16953 13755 23360 31553 35199 30921 21333 23909 30696 37354
1214010,26900 31805
725963,35417 30391 24838 11712
937704,42282 32689 21195 33768 42475
530033,43154 49235
2433335,5258 7948 13176 39001
1841836,14947 4658 3896 43352
1674722,47626 14992 31459 24852 27966 2480 39877
1971498,25995 1700 9558 23410
1010870,32915 25890 29487 18610 32689 11463 10957 3044 44142
2653483,29447 32655 1234 14803 49621 4066 43621 24552
791098,47209
3331278,39947 21903 14996 24852 47766 33716
48346,13575 32403 12341 20955 8048
3346237,20518 39657 47402
627580,18778 17982
3274684,30720 12290 38164 30489 42265 15906 45504 40396 14704
3358725,29447 26250 42263 6442 17600 39509 16747
1680859,22332 39374 14947 17902 19057 13176
2495687,26914 46521 196 45051
3375165,24852 2966
2984938,47766 33572 37552
672330,49683 24852 3628 26032 11576 40761 25533 26209 47209 34423
2815934,14084
2336234,45066 27730 16617 18926 24561 5876
3258841,8859 19660 48885
3279989,47626 47766 26209 31717 8424
2174158,6184 46061 4724
1059069,48259 13375 20842
2740738,26209 48900 5450 13176 32655
522795,39558 13176 27845
2018795,47626 38456 44632 20082 5750 30352 31909 9387 24799 36070 42221 43789 4366 24852 6946 28465 41787 3919 4957 39275 32139 32156 4006 34735 29640 13263 10749
2391984,31244 34844 28199 49235 13409 14947 28274 23737 24838 24852 5479 41332 21903
3367706,24852
727052,8193 4210 28842 5025
3198001,10819 49272 2235 9411 27344 42731 37113 37646 24852 14280 3040
3033626,11520 5251 8594 36127 20015 28593 46906 26558 43967 27966 40910 38739 8277 29406 42987 40174 13176
2541940,33303 28204 47209 11520 42265 4920 13176
830026,21903 47766 6615 6104 8424 9076 7412
484265,27845 42736
2723726,45548
208365,10310 13176 32923
3271275,36865 47626 21137 42139 18465 28465 9808 8277 12384 5479 13176
3341355,38948 24379 10957
705497,22788 47626 41488 5782 3880 46260 7116 28634 26209 46842
188168,5819 44487 33624
322072,48004 19080 47626 20114 24852 2708 13974 4889 16797 28842 28204 43565 13870 2228 23734 38074 12863 31423 8898 15100 11081 23888 3664 7131 1117 34270 41950 26209 23909 8169 38124 46189 44142 115 36214 43772
3248723,21137 8348 43713 33572 44008 48628
1025768,18094
2484236,44712 19677
2915077,47626 49683 15892 13848 46107 28204 1090 24184 10369 14992 47766 6348 21205 8424 44781 33529 24852 38689 25890 4920 8022 17794 21903 8087 21938 22474 45007 44514 8174 18418
2574070,17160 22025 45066 24852 4920 27966 27845 19660 19156 45154 26604 18926 28020 13176
2733438,28427
2378323,13982 14658 8523
509201,24852
3085122,6182 12464 48825 27086 26209 18531 13176
1809079,21137 30391 19660 29432 37646 27966 13176 21903 18418
99132,24852 3397
2264672,1158 29833 24852 21872
921753,24852 22935 30489 5785 29487 43961 31040 26209
771514,10753 8193 22035 49175 15902 17461 34358 25659 14399 26209 13431 19065 141 35989 18584 38553 17581 31927 42193 19678 8424 33000 5876 11512 25346 39694 21267 24852 38164 47900 9515 23383 6489 7021 890 17794 32648 22935 16825 32734
2980301,8192 45066 24082 17948 2086 23622 37971 26324 43758 5876 31001 42265 16185 27966 4927 8021 22870 19311 18288 24952 13176 21903 26032 8174 3583
2181978,43209
150703,17794 40706 24964 5132 21903 28052 5785 32303 37687 16824 39928 27966 31683 45007 23898 1890 49383 39275 42221 18670 42483 4853 13176 15226
931522,20995 47626 9741 49683 17949 2086 47167 79 21072 8277 21077 20580 21616 20082 42110 17027 14992 21137 47766 26790 43192 1215 28373 17630 24852 14651 23375 8021 34134 43875 36735 895 45447 44949 29118 34249 46584
1336921,4605 26648 30489 36011 29506 44753
808762,16615
627594,43394 21903 8087 30233 30776 39928 28745 41433
3051283,22035 33303 17949 28204 22594 8277 42585 43101 27744 47209 12395 35951 9839 37022 12456 4793 699 36036 22220 28918 24830 41770 27966 13660 32096 3957 13176 21903 34197 21417
740786,21137 24852 47144 28985
3189245,17794 16290 14766 44359 44632 19677 7412
2702552,34050 18564 47626 45066 26209 19057 3835
2025008,24964 42824 26317
994522,15902 10957
56312,46088
2477532,21903 16797 28204 45123 5450 45007 23634 34262 5212 26604 34939
1757207,28934 22935 20017 38200 18362 13249 36929 45535 26209 46692 35942 17918
1836176,48679 28204 20574 47766 18618 1749 19677 32486 16617 15613 21267 38689 22825 39216 44882 43352 39275 9177 26604 4605
2026003,24838 45066 13198 22035 47766 13852 21543 11440 48577 27845 27471 30169 34809 24830
638255,21137 24852 39275 35221 30639
3254281,19488 2280 42240
2607018,40529 9839 47766 27845 43210 19660 24852 5479 13176 47601
697645,2770 31355
1027442,28204 13176
1625453,27521 5258 30391 27845 44359 19660 35939 13798 47209 37496 5876 3957
1911799,15952 26209 18534
461929,10504 10978 19049 7021 4605
2001331,24852 38293 17429 11182 26047 21709 49235 8022 30169 33120 19057
2558603,47626 26209 47209 19678 37646 33043 24852 37658 34126 21903 8174
3088115,23296 18439 19080 8204 6047 28199 23094 2103 29112 15801 44475 17341 23106 9411 29635 40516 17615 30043 43867 48485 42598 31981 49520 4210 33791
901674,40706 37646 21137 46616 5785 4920 27966 29387 4562 7781 16617 47209 39275 117
1804612,44292 12039 16136 45603 29603 14633 1463 30776 5479 14335
2825421,24852 22935 35523 19057
381369,47141 47877 49496 43459 8645 7132 3039
2517463,32455 21903
536447,47626
1057457,21903 43295 27104
1217882,24852 27156 27845 42342 31343 43504 13176
1809979,21903 21938 17461 45007 46676 34530 29801
1993828,45190 45622 43967 15424 25408 30278 3271 49615 15057 26201 41306 42743
1286668,1729 27790 16953 26104
1330824,28289 33195 35951
3224742,39275 19660 48812 21137 22802 46129 16539
2300982,38444 31363 18071 48808 23734 6846 17616 24852 5422 39743 8013 47962 33119 23909 19305 26985 22387 9076 17791 429 9644 9175 37354 24053
618628,8859 29735
1394293,5785 19677 33000 13176
3018009,28204 44625 21137 47766 32429 24852 4920 2390 11649 3971 36746 32670 4605
1674182,38273 40706 47759 21903 21137 49683 24852 22035 42265 28204 31927 48190 1215 27845 16965 37718 27104 4962 39275 26604 26620 5886
2084815,48845 21137
3166784,196 46149 19660 31422
3398658,33198
2573954,45492 49355
381830,24852 11432 9779 35921 27360
212405,45599 27845 19660 5479
1186322,16874 40302 30447
3415499,30776 47209 21137 27845 34525 18288 22963 39877
625343,47626 36207 13176
22955,30639 18389 5479
2032745,23645 19057 27336 5015 39877
1698477,34573 30233 12959 18987 2481 16826 9020 3782 5460 19805 10851 34429
1938791,24852 26620
1471702,3599 27845 13176
901278,16757
550228,45190 7877 28427 36186 25438 9076 13176
521535,45116 24852
995216,13634 21195 20955
2759729,11009 20355 10892 41488 6801 32403 38548 12068 39464 18758 17616 43352 23256 13147 22108 5985 18019 30696 6506 39276 9076 47357
248077,21573 42265
1757505,26369 43394 21903 21137 24852 19660 4945
508986,37687 46650 46562 4724
184955,18362 30024 31562 11087 36070 38772
3062288,16959 11073 33756 43631
1268693,45185 25985 40332 49683 40348 24097 18599 19505 37940 15290 32573 15551 29646 46676 25949 44641 26209 3298 33129 35948 16237 40174 24303 28016
295913,15592 43789 24852 42265 32030 7485 21903 11688 15290 4605
1695534,49291 14874 20127 21938 41544 25931 6361 35939 9839 43122 38777
76356,20614 12844 14645 31414 48847
619150,9252 48440
3110909,42743 24852 34300 40354 47977 43631 12919 5884
1759701,41220 3849 40723 27156 2452 24852 42265 47766 17949 16797 22825 9515 39475 14780 21709 27086 34160 21616 5491 16254
1796496,36397 44632 18027 18564 25301 8424 28928 24852 46906 43352 16363 26604
1464633,26032 27086 13176
1781443,47626 47766 7076 45346 5077 26209 17766 22888 10863
